Source,Titre,Type d'offre,Type de bien,Quartier,Prix,Piece,Surface,Valeur par piece,Valeur par m2,source,reference,titre,offre,type_bien,quartier,ville,prix,piece,surface,url,id,nuo,usage,categorie,garage,cout_mensuel,cout_vente,nuitee,Préfecture,Zone,Valeur vénale (FCFA),Surface (m²),Valeur/m² (FCFA),date_annonce,annee,trimestre,periode
COIN D'AFRIQUE,Terrain 2 lots angle rue Zossime nanegbe,VENTE,TERRAIN,ZOSSIME,50000000.0,,1200.0,,41667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot angle rue face au goudron Agoe 2 lion,VENTE,TERRAIN,2 LIONS,50000000.0,,300.0,,166667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 4 lots à Adetikopé,VENTE,TERRAIN,ADETIKOPE,50000000.0,,2400.0,,20833.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot à Kegue stade,VENTE,TERRAIN,KEGUE STADE,50000000.0,,600.0,,83333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain à Avédji adroukpapé non loin de Opéra,VENTE,TERRAIN,AVEDJI,50000000.0,,600.0,,83333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot - Adidogomé,VENTE,TERRAIN,ADIDOGOME,50000000.0,,300.0,,166667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot - Adidogomé,VENTE,TERRAIN,ADIDOGOME,50000000.0,,600.0,,83333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 995m² - Togo 2000,VENTE,TERRAIN,TOGO 2000,50000000.0,,995.0,,50251.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 2 lots - Adidogomè Lklémé,VENTE,TERRAIN,KLEME,50000000.0,,1200.0,,41667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 01 lot à Adidogomé franciscain,VENTE,TERRAIN,ADIDOGOME,50000000.0,,600.0,,83333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 3/4 lot à Totsi,VENTE,TERRAIN,TOTSI,50000000.0,,2400.0,,20833.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 3/4 lot - Route de Todman,VENTE,TERRAIN,TODMAN,50000000.0,,2400.0,,20833.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot - Agbalepedo,VENTE,TERRAIN,AGBALEPEDO,50000000.0,,600.0,,83333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain - Baguida,VENTE,TERRAIN,BAGUIDA,50000000.0,,600.0,,83333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 2 lots 2 voies Segbe Zionto,VENTE,TERRAIN,ZIONTO,50000000.0,,1200.0,,41667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot clôturé avec pièce à Adidogome Assiyeye,VENTE,TERRAIN,ASSIYEYE,50000000.0,,600.0,,83333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot angle rue Agoe assiyeye 100m carrefour cool catch,VENTE,TERRAIN,ASSIYEYE,50000000.0,,600.0,,83333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot en angle - Adidogomé,VENTE,TERRAIN,ADIDOGOME,50000000.0,,600.0,,83333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
TOGO IMMOBILIER,Parcelle - Légbassito,VENTE,TERRAIN,LEGBASSITO,50000000.0,,600.0,,83333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain à Agoe 2 lions,VENTE,TERRAIN,AGOE,50000000.0,,600.0,,83333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 2 lots collés à agoé teléssou,VENTE,TERRAIN,TELESSOU,50000000.0,,1200.0,,41667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 642m2 - Kegué,VENTE,TERRAIN,KEGUE,50000000.0,,642.0,,77882.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain à Agoé Assigomé,VENTE,TERRAIN,ASSIGOME,50000000.0,,600.0,,83333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot à Agoè Telessou,VENTE,TERRAIN,AGOE,50000000.0,,600.0,,83333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 2 lots collés à Agoe Sogbossito,VENTE,TERRAIN,SOGBOSSITO,50000000.0,,1200.0,,41667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain clôturé 587m² á Agoé Assigomé,VENTE,TERRAIN,ASSIGOME,50000000.0,,587.0,,85179.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot - Tokoin,VENTE,TERRAIN,TOKOIN,50000000.0,,300.0,,166667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain à Kegué - Tinga,VENTE,TERRAIN,TINGA,50000000.0,,600.0,,83333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot à Anome,VENTE,TERRAIN,ANOME,50000000.0,,300.0,,166667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot clôturé angle Adidogomé franciscain,VENTE,TERRAIN,ADIDOGOME,50000000.0,,600.0,,83333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 2 lots - Atigang de Agoé teléssou,VENTE,TERRAIN,TELESSOU,50000000.0,,1200.0,,41667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/4lot - Nyèkonakpè,VENTE,TERRAIN,NYEKONAKPOE,50000000.0,,150.0,,333333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot à Hédzranawoé carrefour mey,VENTE,TERRAIN,HEDZRANAWOE,50000000.0,,600.0,,83333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain TF à Lomé Hedjranawoe,VENTE,TERRAIN,HEDZRANAWOE,50000000.0,,600.0,,83333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1lot - Klikame,VENTE,TERRAIN,KLIKAME,50000000.0,,600.0,,83333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot à Akodessewa,VENTE,TERRAIN,AKODESSEWA,50000000.0,,300.0,,166667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot à Akodesswa,VENTE,TERRAIN,AKODESSWA,50000000.0,,300.0,,166667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 12lots à Kégué,VENTE,TERRAIN,KEGUE,50000000.0,,7200.0,,6944.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 900m² à Agoé Logopé,VENTE,TERRAIN,LOGOPE,50000000.0,,900.0,,55556.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 2 lots à Kégué,VENTE,TERRAIN,KEGUE,50000000.0,,1200.0,,41667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrains 2 lots collés - Kegue,VENTE,TERRAIN,KEGUE,50000000.0,,1200.0,,41667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 2 lots - Agoè,VENTE,TERRAIN,AGOE,50000000.0,,1200.0,,41667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 649m² - Lomé - Agbalépédo losso - simé,VENTE,TERRAIN,AGBALEPEDO LOSSOSSIME,50000000.0,,649.0,,77042.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain - Hedranawoe,VENTE,TERRAIN,HEDZRANAWOE,50000000.0,,600.0,,83333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain à Hedranawoe,VENTE,TERRAIN,HEDZRANAWOE,50000000.0,,600.0,,83333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot lot TF à Lomé au Togo,VENTE,TERRAIN,LOME,50000000.0,,600.0,,83333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 6 lots à Apessito,VENTE,TERRAIN,APESSITO,50000000.0,,3600.0,,13889.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot Agoe Assiyeye,VENTE,TERRAIN,ASSIYEYE,48000000.0,,600.0,,80000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot à Agoè Legbassito Madikpeto,VENTE,TERRAIN,AGOE,47000000.0,,600.0,,78333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot TF à Adjidogomé IPG,VENTE,TERRAIN,ADIDOGOME,47000000.0,,600.0,,78333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 820m² - adidogomé ipg ecole jean gustember,VENTE,TERRAIN,ADIDOGOME,47000000.0,,820.0,,57317.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot Djidjole,VENTE,TERRAIN,DJIDJOLE,47000000.0,,300.0,,156667.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain TF 1 lot à Adjidogomé IPG,VENTE,TERRAIN,ADIDOGOME,47000000.0,,600.0,,78333.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 6 lots - Kegue,VENTE,TERRAIN,KEGUE,46000000.0,,3600.0,,12778.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot - Hedzranawoé,VENTE,TERRAIN,HEDZRANAWOE,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot à Totsi à 150 m de goudron,VENTE,TERRAIN,TOTSI,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain - Agoé sogbossito,VENTE,TERRAIN,SOGBOSSITO,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain ¾ de lot à Novissi,VENTE,TERRAIN,NOVISSI,45000000.0,,450.0,,100000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 3/4 lot Noukafu,VENTE,TERRAIN,NUKAFU,45000000.0,,2400.0,,18750.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot et demi à Agoè Sogbossito,VENTE,TERRAIN,AGOE,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 4 chambres salon située derrière l’AD de Djagble,VENTE,TERRAIN,DJAGBLE,45000000.0,4.0,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot à Agoé Sogbossito,VENTE,TERRAIN,SOGBOSSITO,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 3/4 lot - Nukafou,VENTE,TERRAIN,NUKAFU,45000000.0,,2400.0,,18750.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 3/4 lot - Hedranawoé,VENTE,TERRAIN,HEDZRANAWOE,45000000.0,,2400.0,,18750.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot - Agoè Sogbossito,VENTE,TERRAIN,AGOE,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot - Nukafu,VENTE,TERRAIN,NUKAFU,45000000.0,,300.0,,150000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain - Adidogomé,VENTE,TERRAIN,ADIDOGOME,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 4 lots collés - Akepe,VENTE,TERRAIN,AKEPE,45000000.0,,2400.0,,18750.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 04 lots - Hedranawoe lycée,VENTE,TERRAIN,HEDZRANAWOE,45000000.0,,2400.0,,18750.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 800m² - Adidogomé,VENTE,TERRAIN,ADIDOGOME,45000000.0,,800.0,,56250.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 900 m² - agoè,VENTE,TERRAIN,AGOE,45000000.0,,900.0,,50000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot - Adidogomé,VENTE,TERRAIN,ADIDOGOME,45000000.0,,300.0,,150000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot & 1/2 Adidogome IPG,VENTE,TERRAIN,ADIDOGOME,45000000.0,,300.0,,150000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 820m² - Adidogomé,VENTE,TERRAIN,ADIDOGOME,45000000.0,,820.0,,54878.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot - Hedjranawoé,VENTE,TERRAIN,HEDZRANAWOE,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 2 lots Adidogomé Yokoe,VENTE,TERRAIN,ADIDOGOME,45000000.0,,1200.0,,37500.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain - Lomé,VENTE,TERRAIN,LOME,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot à Baguida,VENTE,TERRAIN,BAGUIDA,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 2 lots à Kleme,VENTE,TERRAIN,KLEME,45000000.0,,1200.0,,37500.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 840m² à Adidogomé,VENTE,TERRAIN,ADIDOGOME,45000000.0,,840.0,,53571.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain à Akepedo,VENTE,TERRAIN,AKEPEDO,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Parcelle de 600m² à Baguida,VENTE,TERRAIN,BAGUIDA,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 3 lots face au goudron de UCAO,VENTE,TERRAIN,ZANGUERA UCAO,45000000.0,,1800.0,,25000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 01 lot - Baguida monument,VENTE,TERRAIN,BAGUIDA MONUMENT,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 600m² à Baguida,VENTE,TERRAIN,BAGUIDA,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 3 lots à Zanguera Afiadenynigan,VENTE,TERRAIN,ZANGUERA AFIADENYNIGAN,45000000.0,,1800.0,,25000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 820 m² à Adidogomé IPG,VENTE,TERRAIN,ADIDOGOME,45000000.0,,820.0,,54878.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 2 lots à Baguida,VENTE,TERRAIN,BAGUIDA,45000000.0,,1200.0,,37500.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot et 1/4 à Djidjole,VENTE,TERRAIN,DJIDJOLE,45000000.0,,750.0,,60000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Vente terrain 05 lots - Adétikopé,VENTE,TERRAIN,ADETIKOPE,45000000.0,,3000.0,,15000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 3/4lot à Adakpamé,VENTE,TERRAIN,ADAKPAME,45000000.0,,2400.0,,18750.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot & 1/2 clôturer - Adidogome ipg,VENTE,TERRAIN,ADIDOGOME,45000000.0,,300.0,,150000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot - Agoè,VENTE,TERRAIN,AGOE,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1/2 lot - Agbalepedo,VENTE,TERRAIN,AGBALEPEDO,45000000.0,,300.0,,150000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Vent terrain 820m² Adidogomé ipg cités des cadres,VENTE,TERRAIN,ADIDOGOME,45000000.0,,820.0,,54878.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terain 01 lot - agoe minamadou,VENTE,TERRAIN,MINAMADOU,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain à agoè,VENTE,TERRAIN,AGOE,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 01 lot - Agoè demakpoé base 228,VENTE,TERRAIN,AGOE,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot clôturé à 200 m du goudron (avepozo),VENTE,TERRAIN,AVEPOZO,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot 1/4 Agoe ccl,VENTE,TERRAIN,AGOE CCL,45000000.0,,750.0,,60000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 3/4 lot angle rue Totsi,VENTE,TERRAIN,TOTSI,45000000.0,,2400.0,,18750.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot à Adidogome,VENTE,TERRAIN,ADIDOGOME,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain TF 2 lots à Baguida,VENTE,TERRAIN,BAGUIDA,45000000.0,,1200.0,,37500.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 642 m² à Kégué,VENTE,TERRAIN,KEGUE,45000000.0,,642.0,,70093.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain clôturé à Adidogomè,VENTE,TERRAIN,ADIDOGOME,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot à Agoé Assiyiyé base 228,VENTE,TERRAIN,ASSIYIYE BASE,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain demi lot à Hedjranawe,VENTE,TERRAIN,HEDZRANAWOE,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lots - Adidogomé,VENTE,TERRAIN,ADIDOGOME,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain - Baguida,VENTE,TERRAIN,BAGUIDA,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain TF 1lot angle rue bâti juste derrière la raffinerie en face des rail,VENTE,TERRAIN,RAFFINERIE EN FACE DES,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1200m² à Adidogome,VENTE,TERRAIN,ADIDOGOME,45000000.0,,1200.0,,37500.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain - Klobatèmé,VENTE,TERRAIN,KLOBATEME,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain - Baguida monument,VENTE,TERRAIN,BAGUIDA MONUMENT,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 2 lots - Akepedo,VENTE,TERRAIN,AKEPEDO,45000000.0,,1200.0,,37500.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot clôturé 2 pièces - Zossime,VENTE,TERRAIN,ZOSSIME,45000000.0,2.0,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 6 lots à Be Klikame,VENTE,TERRAIN,BE KLIKAME,45000000.0,,3600.0,,12500.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,3/4 de terrain clôturer - Hedranawoé,VENTE,TERRAIN,HEDZRANAWOE,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 400m² - Kpalimé,VENTE,TERRAIN,KPALIME,45000000.0,,400.0,,112500.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot à agoè nanégbé,VENTE,TERRAIN,AGOE,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Vente fermes et vergers - Lac Togo,VENTE,TERRAIN,LAC TOGO,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain ¾ de lot à Totsi,VENTE,TERRAIN,TOTSI,45000000.0,,450.0,,100000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot Tokoin Lycée au cœur du centre - ville,VENTE,TERRAIN,TOKOIN,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
COIN D'AFRIQUE,Terrain 1 lot clôturé au bord de la rue de 28m CEG Avedji,VENTE,TERRAIN,AVEDJI CEG,45000000.0,,600.0,,75000.0,coinafrique,,,,,,,,,,,,,,,,,,,,,,,,,2026,2,2026-Q2
